stamp,macaddress,event,date,itemname
1577490706.468,000D6F000F7314D9,48,2019-12-27,nyce-w-5300
1577490695.447,000D6F000F7314D9,50,2019-12-27,nyce-w-5300
1577490688.352,000D6F000F7314D9,48,2019-12-27,nyce-w-5300
1577490665.966,000D6F000F7314D9,50,2019-12-27,nyce-w-5300
1577490648.832,000D6F000F7314D9,48,2019-12-27,nyce-w-5300
1577490637.813,000D6F000F7314D9,50,2019-12-27,nyce-w-5300
1577490421.58,000D6F000F7314D9,48,2019-12-27,nyce-w-5300
1577490413.569,000D6F000F7314D9,50,2019-12-27,nyce-w-5300
1577490397.531,000D6F000F7314D9,48,2019-12-27,nyce-w-5300
1577490389.52,000D6F000F7314D9,50,2019-12-27,nyce-w-5300
1577490328.189,000D6F000F7314D9,48,2019-12-27,nyce-w-5300
1577490126.214,000D6F000F7314D9,48,2019-12-27,nyce-w-5300
1580512272.32,000D6F000EAF14DC,48,2020-01-31,nyce-w-2548
1580512267.408,000D6F000EAF14DC,50,2020-01-31,nyce-w-2548
1580512246.248,000D6F000EAF14DC,48,2020-01-31,nyce-w-2548
1580512238.224,000D6F000EAF14DC,50,2020-01-31,nyce-w-2548
1580512212.64,000D6F000EAF14DC,48,2020-01-31,nyce-w-2548
1580512207.627,000D6F000EAF14DC,50,2020-01-31,nyce-w-2548
1580512200.758,000D6F000EAF14DC,48,2020-01-31,nyce-w-2548
1580512192.74,000D6F000EAF14DC,50,2020-01-31,nyce-w-2548
1580512178.597,000D6F000EAF14DC,48,2020-01-31,nyce-w-2548
1580512164.185,000D6F000EAF14DC,50,2020-01-31,nyce-w-2548
1577527360.936,000D6F000EAF14DC,48,2019-12-28,nyce-w-2548
1577527355.926,000D6F000EAF14DC,50,2019-12-28,nyce-w-2548
1577527328.768,000D6F000EAF14DC,48,2019-12-28,nyce-w-2548
1577527323.87,000D6F000EAF14DC,50,2019-12-28,nyce-w-2548
1577522802.535,000D6F000EAF14DC,48,2019-12-28,nyce-w-2548
1577515771.307,000D6F000EAF14DC,48,2019-12-27,nyce-w-2548
1577515743.046,000D6F000EAF14DC,50,2019-12-27,nyce-w-2548
1577515699.231,000D6F000EAF14DC,48,2019-12-27,nyce-w-2548
1577515694.221,000D6F000EAF14DC,50,2019-12-27,nyce-w-2548
1577515634.512,000D6F000EAF14DC,48,2019-12-27,nyce-w-2548
1577515625.049,000D6F000EAF14DC,50,2019-12-27,nyce-w-2548
1577514796.297,000D6F000EAF14DC,48,2019-12-27,nyce-w-2548
1577514764.092,000D6F000EAF14DC,50,2019-12-27,nyce-w-2548
1577514763.957,000D6F000EAF14DC,48,2019-12-27,nyce-w-2548
1577514746.515,000D6F000EAF14DC,50,2019-12-27,nyce-w-2548
1577514742.688,000D6F000EAF14DC,48,2019-12-27,nyce-w-2548
1577514738.674,000D6F000EAF14DC,50,2019-12-27,nyce-w-2548
1577514737.667,000D6F000EAF14DC,48,2019-12-27,nyce-w-2548
1577514732.655,000D6F000EAF14DC,50,2019-12-27,nyce-w-2548
1577514730.971,000D6F000EAF14DC,48,2019-12-27,nyce-w-2548
1577514714.141,000D6F000EAF14DC,48,2019-12-27,nyce-w-2548
1577514566.475,000D6F000EAF14DC,50,2019-12-27,nyce-w-2548
1577514493.7,000D6F000EAF14DC,48,2019-12-27,nyce-w-2548
1577514469.053,000D6F000EAF14DC,50,2019-12-27,nyce-w-2548
1577514468.54,000D6F000EAF14DC,48,2019-12-27,nyce-w-2548
1577514454.627,000D6F000EAF14DC,50,2019-12-27,nyce-w-2548
1577513696.929,000D6F000EAF14DC,48,2019-12-27,nyce-w-2548
1577513685.908,000D6F000EAF14DC,50,2019-12-27,nyce-w-2548
1577512134.354,000D6F000EAF14DC,48,2019-12-27,nyce-w-2548
1577512129.344,000D6F000EAF14DC,50,2019-12-27,nyce-w-2548
1577512107.376,000D6F000EAF14DC,48,2019-12-27,nyce-w-2548
1577512059.495,000D6F000EAF14DC,50,2019-12-27,nyce-w-2548
1577512030.258,000D6F000EAF14DC,48,2019-12-27,nyce-w-2548
1577512006.848,000D6F000EAF14DC,50,2019-12-27,nyce-w-2548
1577511994.383,000D6F000EAF14DC,48,2019-12-27,nyce-w-2548
1577511989.378,000D6F000EAF14DC,50,2019-12-27,nyce-w-2548
1577511933.64,000D6F000EAF14DC,48,2019-12-27,nyce-w-2548
1577511922.618,000D6F000EAF14DC,50,2019-12-27,nyce-w-2548
1577511909.916,000D6F000EAF14DC,48,2019-12-27,nyce-w-2548
1577511901.899,000D6F000EAF14DC,50,2019-12-27,nyce-w-2548
1577511834.859,000D6F000EAF14DC,48,2019-12-27,nyce-w-2548
1577511823.836,000D6F000EAF14DC,50,2019-12-27,nyce-w-2548
1577511807.866,000D6F000EAF14DC,48,2019-12-27,nyce-w-2548
1577511783.091,000D6F000EAF14DC,50,2019-12-27,nyce-w-2548
1577511781.197,000D6F000EAF14DC,48,2019-12-27,nyce-w-2548
1577511773.179,000D6F000EAF14DC,50,2019-12-27,nyce-w-2548
1577511766.575,000D6F000EAF14DC,48,2019-12-27,nyce-w-2548
1577511727.886,000D6F000EAF14DC,50,2019-12-27,nyce-w-2548
1577511719.637,000D6F000EAF14DC,48,2019-12-27,nyce-w-2548
1577511714.625,000D6F000EAF14DC,50,2019-12-27,nyce-w-2548
1577511700.269,000D6F000EAF14DC,48,2019-12-27,nyce-w-2548
1577511697.474,000D6F000EAF14DC,50,2019-12-27,nyce-w-2548
1577511694.948,000D6F000EAF14DC,48,2019-12-27,nyce-w-2548
1577511686.932,000D6F000EAF14DC,50,2019-12-27,nyce-w-2548
1577511682.688,000D6F000EAF14DC,48,2019-12-27,nyce-w-2548
1577511677.674,000D6F000EAF14DC,50,2019-12-27,nyce-w-2548
1577511669.717,000D6F000EAF14DC,48,2019-12-27,nyce-w-2548
1577511657.032,000D6F000EAF14DC,50,2019-12-27,nyce-w-2548
1577511656.262,000D6F000EAF14DC,48,2019-12-27,nyce-w-2548
1577511627.205,000D6F000EAF14DC,50,2019-12-27,nyce-w-2548
1577511414.139,000D6F000EAF14DC,48,2019-12-27,nyce-w-2548
1577511409.128,000D6F000EAF14DC,50,2019-12-27,nyce-w-2548
1577511266.218,000D6F000EAF14DC,48,2019-12-27,nyce-w-2548
1577511261.203,000D6F000EAF14DC,50,2019-12-27,nyce-w-2548
1577510635.415,000D6F000EAF14DC,48,2019-12-27,nyce-w-2548
1577510630.405,000D6F000EAF14DC,50,2019-12-27,nyce-w-2548
1577510458.582,000D6F000EAF14DC,48,2019-12-27,nyce-w-2548
1577510447.561,000D6F000EAF14DC,50,2019-12-27,nyce-w-2548
1577510433.252,000D6F000EAF14DC,48,2019-12-27,nyce-w-2548
1577510425.168,000D6F000EAF14DC,50,2019-12-27,nyce-w-2548
1577510284.912,000D6F000EAF14DC,48,2019-12-27,nyce-w-2548
1577510280.503,000D6F000EAF14DC,50,2019-12-27,nyce-w-2548
1577509256.731,000D6F000EAF14DC,48,2019-12-27,nyce-w-2548
1577509251.718,000D6F000EAF14DC,50,2019-12-27,nyce-w-2548
1577509155.746,000D6F000EAF14DC,48,2019-12-27,nyce-w-2548
1577509150.736,000D6F000EAF14DC,50,2019-12-27,nyce-w-2548
1577509128.848,000D6F000EAF14DC,48,2019-12-27,nyce-w-2548
1577509120.83,000D6F000EAF14DC,50,2019-12-27,nyce-w-2548
1577509029.313,000D6F000EAF14DC,48,2019-12-27,nyce-w-2548
1577509021.293,000D6F000EAF14DC,50,2019-12-27,nyce-w-2548
1577509014.933,000D6F000EAF14DC,48,2019-12-27,nyce-w-2548
1577509009.921,000D6F000EAF14DC,50,2019-12-27,nyce-w-2548
1577508843.142,000D6F000EAF14DC,48,2019-12-27,nyce-w-2548
1577508828.601,000D6F000EAF14DC,50,2019-12-27,nyce-w-2548
1577508721.926,000D6F000EAF14DC,48,2019-12-27,nyce-w-2548
1577508697.009,000D6F000EAF14DC,50,2019-12-27,nyce-w-2548
1577508616.958,000D6F000EAF14DC,48,2019-12-27,nyce-w-2548
1577508602.634,000D6F000EAF14DC,50,2019-12-27,nyce-w-2548
1577508561.881,000D6F000EAF14DC,48,2019-12-27,nyce-w-2548
1577508556.871,000D6F000EAF14DC,50,2019-12-27,nyce-w-2548
1577508552.944,000D6F000EAF14DC,48,2019-12-27,nyce-w-2548
1577508547.947,000D6F000EAF14DC,50,2019-12-27,nyce-w-2548
1577508543.583,000D6F000EAF14DC,48,2019-12-27,nyce-w-2548
1577508532.56,000D6F000EAF14DC,50,2019-12-27,nyce-w-2548
1577508525.394,000D6F000EAF14DC,48,2019-12-27,nyce-w-2548
1577508514.375,000D6F000EAF14DC,50,2019-12-27,nyce-w-2548
1577508512.879,000D6F000EAF14DC,48,2019-12-27,nyce-w-2548
1577508494.634,000D6F000EAF14DC,50,2019-12-27,nyce-w-2548
1577508489.459,000D6F000EAF14DC,48,2019-12-27,nyce-w-2548
1577508477.997,000D6F000EAF14DC,50,2019-12-27,nyce-w-2548
1577508466.461,000D6F000EAF14DC,48,2019-12-27,nyce-w-2548
1577508458.446,000D6F000EAF14DC,50,2019-12-27,nyce-w-2548
1577508442.831,000D6F000EAF14DC,48,2019-12-27,nyce-w-2548
1577508422.084,000D6F000EAF14DC,50,2019-12-27,nyce-w-2548
1577508421.422,000D6F000EAF14DC,48,2019-12-27,nyce-w-2548
1577508400.892,000D6F000EAF14DC,50,2019-12-27,nyce-w-2548
1577508395.379,000D6F000EAF14DC,48,2019-12-27,nyce-w-2548
1577508368.523,000D6F000EAF14DC,50,2019-12-27,nyce-w-2548
1577508200.569,000D6F000EAF14DC,48,2019-12-27,nyce-w-2548
1577508195.567,000D6F000EAF14DC,50,2019-12-27,nyce-w-2548
1577507848.827,000D6F000EAF14DC,48,2019-12-27,nyce-w-2548
1577507843.812,000D6F000EAF14DC,50,2019-12-27,nyce-w-2548
1577507827.608,000D6F000EAF14DC,48,2019-12-27,nyce-w-2548
1577507822.597,000D6F000EAF14DC,50,2019-12-27,nyce-w-2548
1577507812.579,000D6F000EAF14DC,48,2019-12-27,nyce-w-2548
1577507792.049,000D6F000EAF14DC,50,2019-12-27,nyce-w-2548
1577507748.816,000D6F000EAF14DC,48,2019-12-27,nyce-w-2548
1577507724.626,000D6F000EAF14DC,50,2019-12-27,nyce-w-2548
1577507716.535,000D6F000EAF14DC,48,2019-12-27,nyce-w-2548
1577507711.525,000D6F000EAF14DC,50,2019-12-27,nyce-w-2548
1577507710.448,000D6F000EAF14DC,48,2019-12-27,nyce-w-2548
1577507692.285,000D6F000EAF14DC,50,2019-12-27,nyce-w-2548
1577507691.031,000D6F000EAF14DC,48,2019-12-27,nyce-w-2548
1577507676.829,000D6F000EAF14DC,50,2019-12-27,nyce-w-2548
1577507650.747,000D6F000EAF14DC,48,2019-12-27,nyce-w-2548
1577507641.716,000D6F000EAF14DC,50,2019-12-27,nyce-w-2548
1577507437.853,000D6F000EAF14DC,48,2019-12-27,nyce-w-2548
1577507399.697,000D6F000EAF14DC,50,2019-12-27,nyce-w-2548
1577507326.522,000D6F000EAF14DC,48,2019-12-27,nyce-w-2548
1577507303.471,000D6F000EAF14DC,50,2019-12-27,nyce-w-2548
1577507283.424,000D6F000EAF14DC,48,2019-12-27,nyce-w-2548
1577507249.722,000D6F000EAF14DC,50,2019-12-27,nyce-w-2548
1577507247.921,000D6F000EAF14DC,48,2019-12-27,nyce-w-2548
1577507186.706,000D6F000EAF14DC,50,2019-12-27,nyce-w-2548
1577507179.084,000D6F000EAF14DC,48,2019-12-27,nyce-w-2548
1577507095.738,000D6F000EAF14DC,50,2019-12-27,nyce-w-2548
1577507092.581,000D6F000EAF14DC,48,2019-12-27,nyce-w-2548
1577507024.303,000D6F000EAF14DC,50,2019-12-27,nyce-w-2548
1577507023.022,000D6F000EAF14DC,48,2019-12-27,nyce-w-2548
1577507008.99,000D6F000EAF14DC,50,2019-12-27,nyce-w-2548
1577507006.66,000D6F000EAF14DC,48,2019-12-27,nyce-w-2548
1577507001.645,000D6F000EAF14DC,50,2019-12-27,nyce-w-2548
1577506998.848,000D6F000EAF14DC,48,2019-12-27,nyce-w-2548
1577506987.802,000D6F000EAF14DC,50,2019-12-27,nyce-w-2548
1577506965.021,000D6F000EAF14DC,48,2019-12-27,nyce-w-2548
1577506952.474,000D6F000EAF14DC,50,2019-12-27,nyce-w-2548
1577506923.701,000D6F000EAF14DC,48,2019-12-27,nyce-w-2548
1577506911.3,000D6F000EAF14DC,50,2019-12-27,nyce-w-2548
1577506907.613,000D6F000EAF14DC,48,2019-12-27,nyce-w-2548
1577506896.588,000D6F000EAF14DC,50,2019-12-27,nyce-w-2548
1577506872.606,000D6F000EAF14DC,48,2019-12-27,nyce-w-2548
1577506799.473,000D6F000EAF14DC,50,2019-12-27,nyce-w-2548
1577506797.456,000D6F000EAF14DC,48,2019-12-27,nyce-w-2548
1577506752.112,000D6F000EAF14DC,50,2019-12-27,nyce-w-2548
1577506748.951,000D6F000EAF14DC,48,2019-12-27,nyce-w-2548
1577506744.677,000D6F000EAF14DC,50,2019-12-27,nyce-w-2548
1577506743.916,000D6F000EAF14DC,48,2019-12-27,nyce-w-2548
1577506732.863,000D6F000EAF14DC,50,2019-12-27,nyce-w-2548
1577506732.356,000D6F000EAF14DC,48,2019-12-27,nyce-w-2548
1577506727.348,000D6F000EAF14DC,50,2019-12-27,nyce-w-2548
1577506722.867,000D6F000EAF14DC,48,2019-12-27,nyce-w-2548
1577506594.64,000D6F000EAF14DC,50,2019-12-27,nyce-w-2548
1577506591.336,000D6F000EAF14DC,48,2019-12-27,nyce-w-2548
1577506423.519,000D6F000EAF14DC,50,2019-12-27,nyce-w-2548
1577506405.919,000D6F000EAF14DC,48,2019-12-27,nyce-w-2548
1577506342.964,000D6F000EAF14DC,50,2019-12-27,nyce-w-2548
1577506340.197,000D6F000EAF14DC,48,2019-12-27,nyce-w-2548
1577506318.545,000D6F000EAF14DC,50,2019-12-27,nyce-w-2548
1577506314.071,000D6F000EAF14DC,48,2019-12-27,nyce-w-2548
1577506309.062,000D6F000EAF14DC,50,2019-12-27,nyce-w-2548
1577506306.197,000D6F000EAF14DC,48,2019-12-27,nyce-w-2548
1577506292.099,000D6F000EAF14DC,50,2019-12-27,nyce-w-2548
1577506291.593,000D6F000EAF14DC,48,2019-12-27,nyce-w-2548
1577506286.58,000D6F000EAF14DC,50,2019-12-27,nyce-w-2548
1577506257.661,000D6F000EAF14DC,48,2019-12-27,nyce-w-2548
1577506234.991,000D6F000EAF14DC,50,2019-12-27,nyce-w-2548
1577506230.731,000D6F000EAF14DC,48,2019-12-27,nyce-w-2548
1577506219.707,000D6F000EAF14DC,50,2019-12-27,nyce-w-2548
1577506189.414,000D6F000EAF14DC,48,2019-12-27,nyce-w-2548
1577506142.25,000D6F000EAF14DC,50,2019-12-27,nyce-w-2548
1577506140.599,000D6F000EAF14DC,48,2019-12-27,nyce-w-2548
1577506084.42,000D6F000EAF14DC,50,2019-12-27,nyce-w-2548
1577506067.59,000D6F000EAF14DC,48,2019-12-27,nyce-w-2548
1577505939.045,000D6F000EAF14DC,50,2019-12-27,nyce-w-2548
1577505934.912,000D6F000EAF14DC,48,2019-12-27,nyce-w-2548
1577505917.115,000D6F000EAF14DC,50,2019-12-27,nyce-w-2548
1577505907.353,000D6F000EAF14DC,48,2019-12-27,nyce-w-2548
1577505829.586,000D6F000EAF14DC,50,2019-12-27,nyce-w-2548
1577505820.393,000D6F000EAF14DC,48,2019-12-27,nyce-w-2548
1577505753.77,000D6F000EAF14DC,50,2019-12-27,nyce-w-2548
1577505752.816,000D6F000EAF14DC,48,2019-12-27,nyce-w-2548
1577505747.799,000D6F000EAF14DC,50,2019-12-27,nyce-w-2548
1577505747.075,000D6F000EAF14DC,48,2019-12-27,nyce-w-2548
1577505742.065,000D6F000EAF14DC,50,2019-12-27,nyce-w-2548
1577505717.584,000D6F000EAF14DC,48,2019-12-27,nyce-w-2548
1577505698.852,000D6F000EAF14DC,50,2019-12-27,nyce-w-2548
1577505696.272,000D6F000EAF14DC,48,2019-12-27,nyce-w-2548
1577505685.114,000D6F000EAF14DC,50,2019-12-27,nyce-w-2548
1577505670.604,000D6F000EAF14DC,48,2019-12-27,nyce-w-2548
1577505533.738,000D6F000EAF14DC,50,2019-12-27,nyce-w-2548
1577505527.824,000D6F000EAF14DC,48,2019-12-27,nyce-w-2548
1577505476.96,000D6F000EAF14DC,50,2019-12-27,nyce-w-2548
1577505434.288,000D6F000EAF14DC,48,2019-12-27,nyce-w-2548
1577505429.456,000D6F000EAF14DC,50,2019-12-27,nyce-w-2548
1577505424.444,000D6F000EAF14DC,48,2019-12-27,nyce-w-2548
1577505416.424,000D6F000EAF14DC,50,2019-12-27,nyce-w-2548
1577505414.756,000D6F000EAF14DC,48,2019-12-27,nyce-w-2548
1577505399.828,000D6F000EAF14DC,50,2019-12-27,nyce-w-2548
1577505275.839,000D6F000EAF14DC,48,2019-12-27,nyce-w-2548
1577505270.83,000D6F000EAF14DC,50,2019-12-27,nyce-w-2548
1577505089.567,000D6F000EAF14DC,48,2019-12-27,nyce-w-2548
1577505081.487,000D6F000EAF14DC,50,2019-12-27,nyce-w-2548
1577505047.504,000D6F000EAF14DC,48,2019-12-27,nyce-w-2548
1577505030.65,000D6F000EAF14DC,50,2019-12-27,nyce-w-2548
1577505028.747,000D6F000EAF14DC,48,2019-12-27,nyce-w-2548
1577505020.728,000D6F000EAF14DC,50,2019-12-27,nyce-w-2548
1577505005.755,000D6F000EAF14DC,48,2019-12-27,nyce-w-2548
1577505002.388,000D6F000EAF14DC,50,2019-12-27,nyce-w-2548
1577505000.122,000D6F000EAF14DC,48,2019-12-27,nyce-w-2548
1577504981.202,000D6F000EAF14DC,50,2019-12-27,nyce-w-2548
1577504973.851,000D6F000EAF14DC,48,2019-12-27,nyce-w-2548
1577504968.839,000D6F000EAF14DC,50,2019-12-27,nyce-w-2548
1577504962.843,000D6F000EAF14DC,48,2019-12-27,nyce-w-2548
1577504940.698,000D6F000EAF14DC,50,2019-12-27,nyce-w-2548
1577504939.935,000D6F000EAF14DC,48,2019-12-27,nyce-w-2548
1577504925.694,000D6F000EAF14DC,50,2019-12-27,nyce-w-2548
1577504915.123,000D6F000EAF14DC,48,2019-12-27,nyce-w-2548
1577504904.038,000D6F000EAF14DC,50,2019-12-27,nyce-w-2548
1577503210.847,000D6F000EAF14DC,48,2019-12-27,nyce-w-2548
1577503205.837,000D6F000EAF14DC,50,2019-12-27,nyce-w-2548
1577502843.406,000D6F000EAF14DC,48,2019-12-27,nyce-w-2548
1577502835.385,000D6F000EAF14DC,50,2019-12-27,nyce-w-2548
1577502833.414,000D6F000EAF14DC,48,2019-12-27,nyce-w-2548
1577502822.393,000D6F000EAF14DC,50,2019-12-27,nyce-w-2548
1577502820.015,000D6F000EAF14DC,48,2019-12-27,nyce-w-2548
1577502804.085,000D6F000EAF14DC,50,2019-12-27,nyce-w-2548
1577502761.989,000D6F000EAF14DC,48,2019-12-27,nyce-w-2548
1577502753.965,000D6F000EAF14DC,50,2019-12-27,nyce-w-2548
1577501701.986,000D6F000EAF14DC,48,2019-12-27,nyce-w-2548
1577501692.679,000D6F000EAF14DC,50,2019-12-27,nyce-w-2548
1577501585.511,000D6F000EAF14DC,48,2019-12-27,nyce-w-2548
1577501580.501,000D6F000EAF14DC,50,2019-12-27,nyce-w-2548
1577501565.577,000D6F000EAF14DC,48,2019-12-27,nyce-w-2548
1577501551.352,000D6F000EAF14DC,50,2019-12-27,nyce-w-2548
1577501548.238,000D6F000EAF14DC,48,2019-12-27,nyce-w-2548
1577501529.528,000D6F000EAF14DC,50,2019-12-27,nyce-w-2548
1577501527.261,000D6F000EAF14DC,48,2019-12-27,nyce-w-2548
1577501516.239,000D6F000EAF14DC,50,2019-12-27,nyce-w-2548
1577501486.981,000D6F000EAF14DC,48,2019-12-27,nyce-w-2548
1577501478.964,000D6F000EAF14DC,50,2019-12-27,nyce-w-2548
1577501183.116,000D6F000EAF14DC,48,2019-12-27,nyce-w-2548
1577501175.099,000D6F000EAF14DC,50,2019-12-27,nyce-w-2548
1577501150.035,000D6F000EAF14DC,48,2019-12-27,nyce-w-2548
1577501135.272,000D6F000EAF14DC,50,2019-12-27,nyce-w-2548
1577501026.99,000D6F000EAF14DC,48,2019-12-27,nyce-w-2548
1577501015.97,000D6F000EAF14DC,50,2019-12-27,nyce-w-2548
1577500995.622,000D6F000EAF14DC,48,2019-12-27,nyce-w-2548
1577500987.606,000D6F000EAF14DC,50,2019-12-27,nyce-w-2548
1577500700.749,000D6F000EAF14DC,48,2019-12-27,nyce-w-2548
1577500695.735,000D6F000EAF14DC,50,2019-12-27,nyce-w-2548
1577500692.558,000D6F000EAF14DC,48,2019-12-27,nyce-w-2548
1577500683.081,000D6F000EAF14DC,50,2019-12-27,nyce-w-2548
1577500529.935,000D6F000EAF14DC,48,2019-12-27,nyce-w-2548
1577500513.044,000D6F000EAF14DC,50,2019-12-27,nyce-w-2548
1577500511.028,000D6F000EAF14DC,48,2019-12-27,nyce-w-2548
1577500481.778,000D6F000EAF14DC,50,2019-12-27,nyce-w-2548
1577500193.405,000D6F000EAF14DC,48,2019-12-27,nyce-w-2548
1577500154.484,000D6F000EAF14DC,50,2019-12-27,nyce-w-2548
1577500048.112,000D6F000EAF14DC,48,2019-12-27,nyce-w-2548
1577500038.55,000D6F000EAF14DC,50,2019-12-27,nyce-w-2548
1577499559.781,000D6F000EAF14DC,48,2019-12-27,nyce-w-2548
1577499548.631,000D6F000EAF14DC,50,2019-12-27,nyce-w-2548
1577499484.363,000D6F000EAF14DC,48,2019-12-27,nyce-w-2548
1577499476.347,000D6F000EAF14DC,50,2019-12-27,nyce-w-2548
1577499471.221,000D6F000EAF14DC,48,2019-12-27,nyce-w-2548
1577499423.149,000D6F000EAF14DC,50,2019-12-27,nyce-w-2548
1577499422.321,000D6F000EAF14DC,48,2019-12-27,nyce-w-2548
1577499400.206,000D6F000EAF14DC,50,2019-12-27,nyce-w-2548
1577499399.631,000D6F000EAF14DC,48,2019-12-27,nyce-w-2548
1577499383.159,000D6F000EAF14DC,50,2019-12-27,nyce-w-2548
1577499380.391,000D6F000EAF14DC,48,2019-12-27,nyce-w-2548
1577499276.079,000D6F000EAF14DC,50,2019-12-27,nyce-w-2548
1577499272.222,000D6F000EAF14DC,48,2019-12-27,nyce-w-2548
1577499247.231,000D6F000EAF14DC,50,2019-12-27,nyce-w-2548
1577499246.141,000D6F000EAF14DC,48,2019-12-27,nyce-w-2548
1577499235.12,000D6F000EAF14DC,50,2019-12-27,nyce-w-2548
1577499227.918,000D6F000EAF14DC,48,2019-12-27,nyce-w-2548
1577499219.909,000D6F000EAF14DC,50,2019-12-27,nyce-w-2548
1577499218.667,000D6F000EAF14DC,48,2019-12-27,nyce-w-2548
1577499212.831,000D6F000EAF14DC,50,2019-12-27,nyce-w-2548
1577499210.314,000D6F000EAF14DC,48,2019-12-27,nyce-w-2548
1577499202.101,000D6F000EAF14DC,50,2019-12-27,nyce-w-2548
1577499197.358,000D6F000EAF14DC,48,2019-12-27,nyce-w-2548
1577499173.259,000D6F000EAF14DC,50,2019-12-27,nyce-w-2548
1577499170.494,000D6F000EAF14DC,48,2019-12-27,nyce-w-2548
1577499120.501,000D6F000EAF14DC,50,2019-12-27,nyce-w-2548
1577499117.637,000D6F000EAF14DC,48,2019-12-27,nyce-w-2548
1577499105.251,000D6F000EAF14DC,50,2019-12-27,nyce-w-2548
1577499104.745,000D6F000EAF14DC,48,2019-12-27,nyce-w-2548
1577499051.618,000D6F000EAF14DC,50,2019-12-27,nyce-w-2548
1577499049.349,000D6F000EAF14DC,48,2019-12-27,nyce-w-2548
1577499040.296,000D6F000EAF14DC,50,2019-12-27,nyce-w-2548
1577499024.564,000D6F000EAF14DC,48,2019-12-27,nyce-w-2548
1577499010.24,000D6F000EAF14DC,50,2019-12-27,nyce-w-2548
1577499006.147,000D6F000EAF14DC,48,2019-12-27,nyce-w-2548
1577498958.99,000D6F000EAF14DC,50,2019-12-27,nyce-w-2548
1577498957.083,000D6F000EAF14DC,48,2019-12-27,nyce-w-2548
1577498952.075,000D6F000EAF14DC,50,2019-12-27,nyce-w-2548
1577498946.224,000D6F000EAF14DC,48,2019-12-27,nyce-w-2548
1577498926.941,000D6F000EAF14DC,50,2019-12-27,nyce-w-2548
1577498924.674,000D6F000EAF14DC,48,2019-12-27,nyce-w-2548
1577498912.337,000D6F000EAF14DC,50,2019-12-27,nyce-w-2548
1577498911.808,000D6F000EAF14DC,48,2019-12-27,nyce-w-2548
1577498908.375,000D6F000EAF14DC,50,2019-12-27,nyce-w-2548
1577498906.11,000D6F000EAF14DC,48,2019-12-27,nyce-w-2548
1577498901.1,000D6F000EAF14DC,50,2019-12-27,nyce-w-2548
1577498898.912,000D6F000EAF14DC,48,2019-12-27,nyce-w-2548
1577498889.966,000D6F000EAF14DC,50,2019-12-27,nyce-w-2548
1577498880.242,000D6F000EAF14DC,48,2019-12-27,nyce-w-2548
1577498869.221,000D6F000EAF14DC,50,2019-12-27,nyce-w-2548
1577498861.53,000D6F000EAF14DC,48,2019-12-27,nyce-w-2548
1577498856.52,000D6F000EAF14DC,50,2019-12-27,nyce-w-2548
1577498847.203,000D6F000EAF14DC,48,2019-12-27,nyce-w-2548
1577498835.39,000D6F000EAF14DC,50,2019-12-27,nyce-w-2548
1577498832.571,000D6F000EAF14DC,48,2019-12-27,nyce-w-2548
1577498817.725,000D6F000EAF14DC,50,2019-12-27,nyce-w-2548
1577498807.026,000D6F000EAF14DC,48,2019-12-27,nyce-w-2548
1577498795.995,000D6F000EAF14DC,50,2019-12-27,nyce-w-2548
1577498794.447,000D6F000EAF14DC,48,2019-12-27,nyce-w-2548
1577498772.757,000D6F000EAF14DC,50,2019-12-27,nyce-w-2548
1577498756.133,000D6F000EAF14DC,48,2019-12-27,nyce-w-2548
1577498751.122,000D6F000EAF14DC,50,2019-12-27,nyce-w-2548
1577498743.621,000D6F000EAF14DC,48,2019-12-27,nyce-w-2548
1577498733.413,000D6F000EAF14DC,50,2019-12-27,nyce-w-2548
1577498730.646,000D6F000EAF14DC,48,2019-12-27,nyce-w-2548
1577498685.899,000D6F000EAF14DC,50,2019-12-27,nyce-w-2548
1577498675.668,000D6F000EAF14DC,48,2019-12-27,nyce-w-2548
1577498598.362,000D6F000EAF14DC,50,2019-12-27,nyce-w-2548
1577498593.444,000D6F000EAF14DC,48,2019-12-27,nyce-w-2548
1577498585.434,000D6F000EAF14DC,50,2019-12-27,nyce-w-2548
1577498578.452,000D6F000EAF14DC,48,2019-12-27,nyce-w-2548
1577498561.418,000D6F000EAF14DC,50,2019-12-27,nyce-w-2548
1577498557.051,000D6F000EAF14DC,48,2019-12-27,nyce-w-2548
1577498544.835,000D6F000EAF14DC,50,2019-12-27,nyce-w-2548
1577498542.317,000D6F000EAF14DC,48,2019-12-27,nyce-w-2548
1577498532.004,000D6F000EAF14DC,50,2019-12-27,nyce-w-2548
1577498531.246,000D6F000EAF14DC,48,2019-12-27,nyce-w-2548
1577498523.225,000D6F000EAF14DC,50,2019-12-27,nyce-w-2548
1577498521.4,000D6F000EAF14DC,48,2019-12-27,nyce-w-2548
1577498453.041,000D6F000EAF14DC,50,2019-12-27,nyce-w-2548
1577498452.487,000D6F000EAF14DC,48,2019-12-27,nyce-w-2548
1577498441.465,000D6F000EAF14DC,50,2019-12-27,nyce-w-2548
1577498432.037,000D6F000EAF14DC,48,2019-12-27,nyce-w-2548
1577498376.002,000D6F000EAF14DC,50,2019-12-27,nyce-w-2548
1577498367.547,000D6F000EAF14DC,48,2019-12-27,nyce-w-2548
1577498353.369,000D6F000EAF14DC,50,2019-12-27,nyce-w-2548
